node,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank_centrality,clustering_coefficient
1904,0.0022222222222222222,0.0830415242568479,0.000668722282844318,0.016696416803784253,0.0002734687654340099,0.07692307692307693
1905,0.00015873015873015873,0.07953665106619916,0.0,0.012208890893463208,0.00020768013659660254,0
1906,0.00031746031746031746,0.07970457390176593,0.0,0.012225669240399433,0.00021955844546851653,0
1907,0.0014285714285714286,0.07949722903880349,0.00020994311350376962,0.012208890893463208,0.00020768013659660254,0.1111111111111111
124,0.01380952380952381,0.10850822876139331,0.0037988096253554213,0.11037318848400492,0.0015672337238298467,0.03688853247794707
147,0.012063492063492064,0.10576965877021961,0.0025850550953869975,0.10091434779988986,0.0013811332706023958,0.04175438596491228
246,0.003333333333333333,0.1003510670615934,0.0,0.12422018971771474,0.0010634722988781997,0.02857142857142857
248,0.010634920634920634,0.10517975548650396,0.004303597978011057,0.11946255684189994,0.0013440571034123972,0.015377657168701944
250,0.007619047619047619,0.10236792052506531,0.011174840806635084,0.11242917609565768,0.0011681725332794415,0.01950354609929078
251,0.014444444444444444,0.10948464533370193,0.003150146117959156,0.15544530585101998,0.001776684452664797,0.014896214896214897
252,0.008888888888888889,0.10247917488781502,0.0029230925589859825,0.09495957977873508,0.0011196204640540656,0.01103896103896104
11,0.0022222222222222222,0.05588599839599988,0.0004668949341777329,0.0008733964316324855,0.000142628272523671,0.02197802197802198
12,0.00015873015873015873,0.048156223520086014,0.0,0.00017087810877929212,0.00011274919619093908,0
13,0.0009523809523809524,0.05723479598024777,1.9925402449105687e-06,0.0006521333270173016,0.0001744647573283958,0
14,0.0009523809523809524,0.05668479193479194,6.2700117236013455e-06,0.0005051740350721393,0.00015608353985975814,0
15,0.0025396825396825397,0.0624875088095764,0.0005842694109148759,0.0022276256408131907,0.00017943235544959292,0.06666666666666667
16,0.00031746031746031746,0.04817465887650282,0.0,0.0001708781095235526,0.00012130812370975655,0
17,0.006190476190476191,0.08886196328769069,0.0040673994823013865,0.021819570820015625,0.000619887645303146,0.006747638326585695
18,0.0006349206349206349,0.054701255420664244,0.0,0.0005716349102765101,0.0001473877546183998,0
19,0.00015873015873015873,0.048156223520086014,0.0,0.00017087810877929212,0.00011274919619093908,0
20,0.002698412698412698,0.06837828193883307,0.0017491906782719237,0.00318825033071167,0.00019464249935767546,0.022058823529411766
21,0.0031746031746031746,0.06905430303453006,0.0011892808639041733,0.0057149917192271865,0.00024680605941633906,0.005263157894736842
2074,0.00031746031746031746,0.07876331091755792,0.0,0.01034829481432168,0.0003613068346222297,0
809,0.0006349206349206349,0.06293587343887144,0.0,0.0021090876286231778,0.0002714425371794149,0
123,0.015396825396825397,0.11047879413433016,0.007826210107787043,0.14014035689110266,0.001860047864208608,0.039733676975945015
129,0.01126984126984127,0.09251277978283129,0.007927025172120456,0.04407379059974119,0.0009574105679359746,0.002012072434607646
143,0.012857142857142857,0.10445156554267603,0.0027855589432621767,0.08571681411322117,0.0013492033428098178,0.03580246913580247
367,0.014920634920634921,0.11466016208378269,0.005602785655891055,0.2287117147659463,0.002378560316719017,0.04621368107984443
427,0.014444444444444444,0.11015613410473224,0.007993604390315547,0.13442334366315445,0.001764540125288619,0.036141636141636145
718,0.006349206349206349,0.08192324134982693,0.0022043813720360106,0.012445294291983,0.0005468946036577354,0
1050,0.0012698412698412698,0.07691165970425079,0.0,0.00753907815972281,0.0003745752639205176,0
2254,0.0015873015873015873,0.07552807997741037,0.0,0.0066164801424667095,0.00039881120206257127,0
2761,0.0022222222222222222,0.07261736680296557,0.004159162341804576,0.006046878533930761,0.0001920715113631938,0.01098901098901099
3147,0.0009523809523809524,0.07095427361317888,0.00013388912792754678,0.004267446481140667,0.00020554498789737797,0
3169,0.0009523809523809524,0.07506874414112434,0.0,0.007927668175951936,0.00022676948552266554,0
3619,0.0007936507936507937,0.07248861641430766,0.0,0.004451161999944569,0.00020557109614230211,0
3893,0.0019047619047619048,0.07345172408463548,0.0005835762687453292,0.005073800095697807,0.0001864325617734354,0.030303030303030304
4408,0.0006349206349206349,0.07141222250746511,0.0,0.004298093480915586,0.00018972203518887246,0
4953,0.00031746031746031746,0.07145277075531642,0.0,0.004618673680275654,0.0001723642443699713,0
368,0.010634920634920634,0.10589641354437988,0.0,0.08847716993153014,0.0014298437749438219,0.012663952962460425
717,0.009047619047619047,0.09748632803685789,0.005292610909148125,0.06523085063266225,0.0009078956645535484,0.02882205513784461
856,0.010952380952380953,0.1006201422367889,0.003549499914534781,0.07019555402408227,0.0011292421129368685,0.03751065643648764
975,0.001746031746031746,0.0571173776292274,0.0010640367600669171,0.0006232892544840077,0.0001171819638762721,0
1908,0.00015873015873015873,0.05714383021050697,0.0,0.0006232892544840077,0.0001171819638762721,0
1909,0.0006349206349206349,0.0659309665186368,0.0,0.0018180622746728366,0.000165564205162786,0
1910,0.0019047619047619048,0.0574654686028191,0.0003387525347351024,0.000639766558753624,0.00012667996094647778,0
92,0.002380952380952381,0.07072987621278021,6.840510002108917e-05,0.005836298547112203,0.00027041985428422457,0.02857142857142857
1702,0.0007936507936507937,0.06652347388294526,0.0,0.0038572120699492834,0.0001857390965298434,0
1711,0.0009523809523809524,0.06023224422204258,5.012155822186136e-06,0.0015453305220753018,0.000259368632350057,0.06666666666666667
1833,0.0004761904761904762,0.062477569596311844,0.0,0.0023051938177745977,0.00014810550609109996,0
1916,0.0006349206349206349,0.06218939367197336,0.0,0.0015553974552155834,0.00016537588690535465,0
1917,0.0020634920634920633,0.060810093216381,0.0006422125381782153,0.0013793391807355492,0.00014719034039555425,0.01282051282051282
1918,0.00031746031746031746,0.058503132540789454,0.0,0.0013427505460196683,0.00013203377459733315,0
1919,0.00015873015873015873,0.0576147599062517,0.0,0.0011163242726986097,0.00012160825195998348,0
1920,0.0020634920634920633,0.06330026066536934,0.0011432217726892926,0.002250301180825604,0.00014883798320473272,0.01282051282051282
1921,0.00031746031746031746,0.0576984126984127,0.0,0.0011169783322376452,0.0001309661052759876,0
22,0.0015873015873015873,0.0,0.0,5.3161460720833983e-14,0.00010061505853980175,0
23,0.002380952380952381,0.06966612184641342,0.0,0.004035521912880327,0.0003077369233185244,0
24,0.00031746031746031746,0.00031746031746031746,0.0,1.5416823609041853e-12,0.00011773291357743667,0
25,0.0004761904761904762,0.050039748348206056,0.00010971383685868714,0.0002603341786495677,0.00013355653155427725,0
26,0.00015873015873015873,0.00015873015873015873,0.0,7.974219108125098e-13,0.00010917398605861922,0
27,0.0019047619047619048,0.04633879269913424,0.00010508084732504516,7.402454663889136e-05,0.00012157955575818677,0
28,0.0007936507936507937,0.05143523839828217,7.993736499226412e-05,0.00024305823283890705,0.00012027347378008102,0
29,0.0014285714285714286,0.06122964337250051,0.0005364607961258798,0.0012278393528539124,0.0001690214159774901,0
30,0.0022222222222222222,0.0582554024518655,0.00027362615314566126,0.0007208180827485787,0.00015034213853704976,0.0989010989010989
31,0.005873015873015873,0.08423776731984436,0.004046767205054567,0.018840418835591226,0.0005264295310935476,0.013513513513513514
32,0.002380952380952381,0.07232494787624222,0.003912515875996169,0.009940499690387388,0.00028916317671929886,0.009523809523809525
1022,0.003968253968253968,0.06520999363323014,0.0029404650458971795,0.0019407253601360294,0.00047745278953528883,0.0033333333333333335
901,0.0006349206349206349,0.05337113370830768,0.0,0.00031757900466008944,0.00014911615054650704,0
960,0.0007936507936507937,0.08135345637015717,0.0,0.01706028434585437,0.00027517222678244966,0
1511,0.0020634920634920633,0.06644900824995612,0.0,0.002165133909140909,0.000470229789599586,0
1624,0.0004761904761904762,0.04898095547008943,0.0,0.0001338119611305181,0.00013253295753186652,0
1836,0.0019047619047619048,0.04290707049366966,0.00031423964643799613,3.136918716122876e-05,0.00013058275750671801,0
1911,0.00031746031746031746,0.0815908178702646,0.0,0.013113393999103225,0.0002295804846820493,0
1912,0.0009523809523809524,0.06153556875072768,0.0,0.0010351009923172537,0.00019033167429967143,0
1913,0.0007936507936507937,0.0664356734334737,0.0,0.0025310930158924175,0.00017439173133732225,0
1914,0.00031746031746031746,0.04901593278183775,0.0,0.00013167552025523642,0.00014026405351764919,0
1915,0.0011111111111111111,0.06727202850756349,0.0,0.002387478388146605,0.00020175227090449507,0
846,0.0020634920634920633,0.04919454847718836,0.0004686789465300248,0.0001191472596478637,0.00015732913543240796,0
1516,0.0007936507936507937,0.05861422931021135,0.0,0.0008046368754400312,0.00021354250725955353,0
1517,0.0006349206349206349,0.07342618190911492,0.0,0.011376538966424337,0.00019690808951480592,0
962,0.003015873015873016,0.06496849593912724,0.0019717522156440714,0.0018954713422530249,0.00038364637517013586,0
1656,0.0011111111111111111,0.06442882742311022,4.7823190769135175e-05,0.0028371637246084875,0.00020203637774024482,0
2201,0.0025396825396825397,0.05967008434972365,0.0009387785697106702,0.0007371895377653683,0.0002101073188910437,0
126,0.013174603174603174,0.10156849419001028,0.002104354205882155,0.06108371644521908,0.001241252756946363,0.012048192771084338
174,0.011428571428571429,0.10210465705863647,0.0037837543638200716,0.067455262722503,0.0011850492425943303,0.04381846635367762
637,0.003015873015873016,0.07197988610202351,0.0014389071652153107,0.005542841176744592,0.00025144344060963104,0.011695906432748537
870,0.0022222222222222222,0.0816261003861004,0.0,0.021102753919297692,0.00037467759187894025,0.01098901098901099
1219,0.0012698412698412698,0.07048442158682786,0.0,0.004366686331751507,0.00022645369707826048,0
1954,0.0009523809523809524,0.07440297877132722,0.0,0.010513305934931404,0.00021155690213538382,0
2237,0.0025396825396825397,0.07147519484074344,0.003038173037844923,0.005437507422468854,0.00028717445289544083,0
2524,0.0031746031746031746,0.0733445995478081,0.002618488641204725,0.006052672810459267,0.0002565875951133841,0
2630,0.0007936507936507937,0.0727961269351551,0.0,0.005981062635629863,0.00020519694890365557,0
3637,0.0004761904761904762,0.06937168582978948,0.0,0.00419266001264488,0.0001730052395389431,0
3874,0.00031746031746031746,0.0680094963584425,0.0,0.0036908856004623145,0.00015495728151407304,0
957,0.00031746031746031746,0.06031164059201443,0.0,0.001970102016303637,0.00013731615960084617,0
1028,0.0022222222222222222,0.06342800019752849,0.0006178379146089475,0.002321246094039292,0.00018816928218462156,0
1199,0.0031746031746031746,0.06573276458253802,0.0010570024449390429,0.003546825110628801,0.0002393109419988101,0.02631578947368421
1459,0.0019047619047619048,0.05986898463088939,0.001457189541510506,0.0019415802608029487,0.0001364238697853684,0.015151515151515152
1699,0.0019047619047619048,0.06335874402395485,0.0007732471644612153,0.0029654829409625477,0.00015329720991484887,0.015151515151515152
1700,0.001746031746031746,0.06016983379988884,0.0002971405538841075,0.001958057564328305,0.00013736293933675666,0
1701,0.001746031746031746,0.06135913505362016,0.0007565290378637372,0.0023385306454145674,0.0001381031422020774,0
1703,0.001746031746031746,0.06002619609685735,0.0007946735499078664,0.0019488238450091721,0.00013814200646409738,0
33,0.0019047619047619048,0.045492052005138485,0.00036539618902346966,4.93109011100029e-05,0.00012170752582682791,0
34,0.00031746031746031746,0.048434243926578274,0.0,0.000158778468668872,0.00012161277486433817,0
35,0.00031746031746031746,0.056578600867098434,0.0,0.000539736880133989,0.000132310285993976,0
36,0.0020634920634920633,0.04094605690436988,0.00020881880898551548,1.2435852698274733e-05,0.0001223045904630756,0.11538461538461539
37,0.00015873015873015873,0.040240975780601644,0.0,9.635538306178257e-06,0.00011097701487051879,0
38,0.004761904761904762,0.07920291918298843,0.0007010312876961693,0.009456299098099545,0.00039366267431662665,0.0022988505747126436
39,0.0019047619047619048,0.055659205072619074,0.0006827440395304262,0.0006999111150217383,0.00011653628148050913,0.015151515151515152
40,0.00015873015873015873,0.040240975780601644,0.0,9.635538306178257e-06,0.00011097701487051879,0
41,0.0007936507936507937,0.056638018796146467,0.0,0.0005537288121141531,0.00015899727070772983,0
42,0.00031746031746031746,0.04535600580113105,0.0,4.1629836092491374e-05,0.0001210385800866001,0
43,0.0025396825396825397,0.04922343923975245,0.0006656505312987808,0.00010533138125445521,0.0002835519297077914,0.016666666666666666
725,0.001746031746031746,0.07055680779142641,0.0,0.00358877825117487,0.00027423479737302383,0.01818181818181818
1376,0.0014285714285714286,0.07519740977651425,0.0,0.008669666612907254,0.00027542880692323475,0
2002,0.0007936507936507937,0.06578464208338859,0.0,0.0021951833857928476,0.00019887122865293772,0
2007,0.002380952380952381,0.06678455004011738,0.00046729664891778926,0.00241123377904839,0.0002127016797897816,0.01904761904761905
2167,0.0004761904761904762,0.07203378967687128,0.0,0.0046571272466244176,0.00017076182308891166,0
2168,0.00015873015873015873,0.06450994180571645,0.0,0.001845683124003788,0.00013788793456328457,0
2169,0.0004761904761904762,0.06664908442137475,0.0,0.0023657349724148296,0.00016194858121750303,0
2170,0.0006349206349206349,0.0663797951913894,0.0,0.00219448024961341,0.00018010539554230443,0
614,0.0011111111111111111,0.062171128264082776,0.0,0.0013388064872012736,0.0001930803728373304,0
1378,0.0006349206349206349,0.06218939367197336,0.0,0.0016968451904039905,0.0001486315846865921,0
1922,0.002380952380952381,0.059542916279833165,0.0009601385517893628,0.0016538634013762818,0.00015146778971866207,0
1923,0.002698412698412698,0.06091813020667095,0.0015302621729036423,0.001506931190623472,0.00020907139996732715,0.014705882352941176
1924,0.0011111111111111111,0.04796523217073862,0.00021610645258965695,0.00013652664277587816,0.00011053399955979383,0
1925,0.00031746031746031746,0.05025234133586879,0.0,0.00017162834404595425,0.0001221516412348246,0
1926,0.002857142857142857,0.05799117514984674,0.0007290532336350162,0.000667519319956167,0.00019615067657330405,0.006535947712418301
1927,0.00015873015873015873,0.047987887922424595,0.0,0.00013652664277587816,0.00011053399955979383,0
1928,0.0012698412698412698,0.06248791099655951,0.0,0.001900028737655668,0.0002190683437258734,0
1929,0.002380952380952381,0.05878198444239121,0.0004421360286699146,0.0009698595101383028,0.00015792847739674363,0.11428571428571428
1604,0.0006349206349206349,0.049374929935353695,0.0,0.00013010574929229993,0.00015605089345094615,0
1679,0.0009523809523809524,0.046642045253980025,0.0,5.5518679600806924e-05,0.00018105879446774555,0.06666666666666667
1930,0.0020634920634920633,0.05267066096559184,0.001000564558216523,0.00021750640060634927,0.00015890307858713694,0
1931,0.0004761904761904762,0.04983771805752004,0.0,0.00013377234558211912,0.0001442130993734744,0
1932,0.0015873015873015873,0.04313043691142629,4.4315784722824805e-05,2.062998296031258e-05,0.00012485146492219036,0
1933,0.00031746031746031746,0.049233269990312245,0.0,0.00010700160148852275,0.00013791032615807143,0
1934,0.0019047619047619048,0.06443023627854512,0.0008989006987468277,0.002610488195538813,0.00017318966040965163,0.12121212121212122
1935,0.0004761904761904762,0.05503217409412745,0.0,0.00035953527141901684,0.00015849424542019894,0
1936,0.0011111111111111111,0.06772279384441911,0.0,0.0026458073502553113,0.00023294316446397477,0
44,0.0015873015873015873,0.0,0.0,5.3161460720833983e-14,0.00010061505853980175,0
45,0.0006349206349206349,0.06630408565133955,0.0,0.003439600224200584,0.00014931565848057797,0
46,0.00015873015873015873,0.00015873015873015873,0.0,7.974219108125098e-13,0.00010917398605861922,0
47,0.0004761904761904762,0.049755347175848855,0.0,0.00011503088210113626,0.00013260091319799755,0
48,0.0004761904761904762,0.04780861321923818,0.0,0.00010669100320883408,0.00012977704445855807,0
49,0.002698412698412698,0.0645570565981349,0.0009908899666508583,0.0028836655745592926,0.00018660816478783689,0.014705882352941176
50,0.0011111111111111111,0.06206750724819056,0.0,0.0013669446449119014,0.00022172268994344706,0
51,0.0007936507936507937,0.07997473027978272,0.0,0.02226131650055888,0.00024160616349915928,0
52,0.00015873015873015873,0.00015873015873015873,0.0,7.974219108125098e-13,0.00010917398605861922,0
53,0.0007936507936507937,0.0572521556393258,0.0,0.00094930102753517,0.00015177576630022503,0
54,0.0006349206349206349,0.05457867779177596,0.0,0.00046571543987873197,0.000145026964454454,0
101,0.0022222222222222222,0.05597723407162409,0.00046843917061496667,0.0006259842210953365,0.00014706344736117836,0.08791208791208792
338,0.0011111111111111111,0.06449486875983844,0.0,0.002725984952891153,0.00019231058567834827,0.14285714285714285
2366,0.0009523809523809524,0.06313553337758328,0.0,0.0019591132338235232,0.00017586617950915667,0
2893,0.0004761904761904762,0.05704022275224209,0.0,0.0011920371686397417,0.00013458287394159165,0.3333333333333333
3065,0.00031746031746031746,0.054492019960409116,0.0,0.0005629151135367808,0.0001275262032549389,0
3593,0.0006349206349206349,0.05717411998874971,0.0,0.0007250479250337039,0.0001519831082292717,0
3840,0.0006349206349206349,0.06634682998279566,0.0,0.0030970056474825514,0.00016322706189378177,0
3998,0.001746031746031746,0.0544263496644449,0.0005448493155316565,0.0005629151079548274,0.00011823781656800869,0
3999,0.00031746031746031746,0.054689369011402915,0.0,0.0005636242679125406,0.00012952014484300282,0
55,0.0019047619047619048,0.05607710424837989,0.0013221667680847963,0.0007086301574535011,0.00013068893374985435,0
56,0.0015873015873015873,0.0646700298009557,0.0,0.002460100413658775,0.00025738687555415486,0.044444444444444446
57,0.001746031746031746,0.0640778334961818,0.0,0.0018519387151681042,0.00033431025759461474,0
58,0.0007936507936507937,0.05318691381878196,0.0,0.00027808268986861826,0.00015307355200930834,0
59,0.0006349206349206349,0.07045925985175705,0.0,0.004474565832458601,0.0001996629686176392,0
60,0.0019047619047619048,0.05430488851408871,0.0008950167167162187,0.0004527181209776947,0.00013992723713277558,0
61,0.001746031746031746,0.04827834920634921,0.0007217462633307636,0.0001379169717468756,0.00011174374364037232,0
62,0.0019047619047619048,0.07997765122447056,0.002880210226291299,0.018948048357606998,0.00023023446263060514,0
63,0.0031746031746031746,0.06669754255961152,0.0009912242113583746,0.0022812643018243674,0.0003202677759274276,0
64,0.002380952380952381,0.07990987355394134,0.0038793789824293104,0.022249924328702163,0.0002452549882325571,0
65,0.0022222222222222222,0.05285888910021767,0.0006008895716791261,0.0003135049760114252,0.00014797220334833235,0
1937,0.00031746031746031746,0.0484777803256134,0.0,0.00013875051734870108,0.00012332184076084204,0
1938,0.00015873015873015873,0.04697868520230392,0.0,8.806826505859469e-05,0.00011386152139262527,0
1939,0.0007936507936507937,0.05614108324570069,2.3655688317879545e-06,0.0005810182004286096,0.00014642934794658534,0
1940,0.0022222222222222222,0.07109444668428676,0.0,0.003510070758827942,0.0002913869549442278,0
1941,0.0019047619047619048,0.04726202658663031,0.00030938655034039016,8.927103704699703e-05,0.00012403521652656273,0.015151515151515152
1942,0.0022222222222222222,0.06034310905921177,0.0005949329748728022,0.0014553373752045676,0.0001637063757439444,0
1943,0.0020634920634920633,0.05127790132208595,0.0007697474480902165,0.00022230335314019886,0.00013485725178752282,0
1944,0.0004761904761904762,0.05519308688387636,0.0,0.00030995341272309514,0.0001573588019421341,0
1945,0.0022222222222222222,0.06703538668348052,0.0011089995278346818,0.0038330070834304082,0.00015778120250356636,0
907,0.0019047619047619048,0.05017621433744887,0.001605481430713349,0.0001285083875312493,0.00013437168096317953,0
1992,0.0019047619047619048,0.05578680715494796,0.0003158390805905541,0.0008502473183767096,0.000124030198662437,0.045454545454545456
1993,0.0004761904761904762,0.045660463750086394,0.0,7.153216910427546e-05,0.0001317483944695418,0
1994,0.004285714285714286,0.05930884553417771,0.0008217141625491578,0.001216281668796493,0.00013778985028181813,0
1995,0.00031746031746031746,0.04238631265658292,1.237494868508951e-05,2.6756848591508815e-05,0.00011012693571820433,0
1996,0.001746031746031746,0.04238631265658292,0.00013298771278794032,2.6756848591508815e-05,0.00011012693571820433,0
1997,0.00031746031746031746,0.060933367600839804,0.0,0.0026175774835493107,0.00012571539390513083,0
1998,0.00031746031746031746,0.042403764381187724,5.495959298150122e-05,2.6756848591508815e-05,0.00011012693571820433,0
1999,0.0022222222222222222,0.051763480844658365,0.0005883703260914187,0.00018083012895666288,0.0002816413005108645,0.01098901098901099
1064,0.0014285714285714286,0.08562502025078574,0.0,0.0350293959451945,0.0003593052733474152,0
1194,0.0009523809523809524,0.06752897134168935,0.0,0.003901361849601264,0.00018364239897125897,0.06666666666666667
1196,0.0004761904761904762,0.06664090278653385,0.0,0.004190406938554978,0.00014802133468703996,0
1198,0.0020634920634920633,0.0666033203557484,0.0035873653140800718,0.004190406938554978,0.00014802133468703996,0.02564102564102564
1959,0.00015873015873015873,0.06501691454158517,0.0,0.0037015591808802406,0.0001221596371966434,0
1960,0.00015873015873015873,0.06501691454158517,0.0,0.0037015591808802406,0.0001221596371966434,0
1961,0.0007936507936507937,0.06722415657836402,0.0,0.004091875585935342,0.00017073214115438873,0
1962,0.00015873015873015873,0.06501691454158517,0.0,0.0037015591808802406,0.0001221596371966434,0
1963,0.00015873015873015873,0.06501691454158517,0.0,0.0037015591808802406,0.0001221596371966434,0
1364,0.0006349206349206349,0.06003350787719079,0.0,0.0008347421983127809,0.00016952675342782485,0.16666666666666666
1950,0.0011111111111111111,0.06687108569404203,0.00012485251533497037,0.004792221940002732,0.00015161196680201159,0
1977,0.00015873015873015873,0.05596630557938096,0.0,0.0004457366121936944,0.00013094975821814815,0
1978,0.00031746031746031746,0.06130573470050573,0.0,0.0011279899373049772,0.00016364736536888513,0
1979,0.00031746031746031746,0.06546791195451562,0.0,0.00335732176962934,0.00014698117432584854,0
1980,0.0014285714285714286,0.07211201987156185,0.0,0.0058084934439328545,0.00034178560679536373,0
1981,0.0019047619047619048,0.056156421227514804,0.0006443179276064023,0.00045627228253241773,0.00014041246343631363,0
1982,0.0006349206349206349,0.05756633137585518,0.000318696692246911,0.0005761810235944746,0.00015134838767550302,0
1983,0.0006349206349206349,0.06162214353016702,0.0,0.0010347675912795724,0.0003230784774069829,0
91,0.0007936507936507937,0.0652607670515794,0.0005112777890003943,0.004369434630152876,0.00013089699160786331,0.1
102,0.002698412698412698,0.07138050779231703,0.00048183363606328655,0.007828026098658807,0.0002512709101789867,0
106,0.0014285714285714286,0.07602874117122431,0.0,0.014720765210125603,0.0002462066101427561,0
1946,0.0022222222222222222,0.06847759680003689,0.00320660697245852,0.0051528587659027516,0.0001817267885282944,0.01098901098901099
