node,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank_centrality,clustering_coefficient
584,0.0026707899915659264,0.19866895941913884,1.4274862369768004e-05,0.0011438451953333878,0.00022615441013923313,0.39766081871345027
586,0.0032330615687377003,0.19749346554968225,1.8027780459121286e-05,0.001193193566550955,0.00010518825019481072,0.22529644268774704
590,0.0056227157717177395,0.20027610679256055,3.4823435627436097e-05,0.0014393683427311457,0.00019458075864204938,0.2658569500674764
604,0.002951925780151813,0.17612974366972606,5.744699889345781e-05,0.00022924789661385995,0.00018151640169193398,0.23809523809523808
611,0.003514197357323587,0.195569995095922,0.0,0.0012376855550283667,0.0002164090559846353,0.17
8283,0.0014056789429294349,0.19002102368881496,0.0,0.0009261056625871053,0.0003287923832617068,0.08888888888888889
25,0.012651110486364914,0.0,0.0,1.603569750511578e-27,5.0487823458630175e-05,0.1867665418227216
6,0.0452628619623278,0.19008256517973945,0.0015726923721193398,0.0008794254474592589,0.00031183250978437466,0.06395881239698012
8,0.03176834411020523,0.21884754767532696,0.00395518511682223,0.003443796740490184,0.00032663557615950425,0.09788359788359788
19,0.008574641551869553,0.176871395220947,6.783210664008847e-05,0.00029957696634315813,0.00013112179292607275,0.30200501253132833
23,0.013494517852122575,0.21538018144782714,0.0007775047859401168,0.002563817788548248,0.0001712239063742033,0.15790731008122313
29,0.026848467809952207,0.19181865715993307,0.0008644948077292854,0.0012471433340071614,0.00018490986415744417,0.10445044253342539
33,0.008152937868990722,0.21841281896412335,0.00042169279913105044,0.0028456105159691317,0.0003386160040196026,0.21688311688311687
35,0.02459938150126511,0.22354564428571044,0.0014538217483815185,0.009955767742147141,0.0007007673625519547,0.15118223071411513
50,0.006466123137475401,0.19774418457497672,0.0003268565168456106,0.0011089038781654963,0.00040784053278751845,0.35105204872646734
55,0.018414394152375595,0.2180433834581473,0.001681653496654194,0.003003786534649205,0.0009495051440874037,0.13277310924369748
75,0.014056789429294348,0.1976291927146297,0.0005292092555236193,0.0012202665991578364,0.000479382955791831,0.0940649496080627
80,0.014337925217880236,0.1800488276930085,0.00030721454434127127,0.0005007005957481742,0.0002831018285651443,0.18156953503050705
86,0.032330615687377,0.2117687537183445,0.0017861823349649775,0.0037171586752439683,0.0008513640893173855,0.09043250327653997
94,0.015040764689344953,0.1773665042173903,0.0003278756469750899,0.00040548569445760343,0.0002738669766492548,0.1267846944603084
127,0.021225752038234468,0.17632080980048748,0.00035116040664856654,0.00039488693966568023,9.816867983077857e-05,0.10085011185682327
154,0.011104863649142536,0.17831403812973695,0.00015812774701967345,0.00029344020037913273,0.00011657540422981118,0.1849122807017544
192,0.006466123137475401,0.19014057318498223,0.00016810622784433688,0.0008260162985039872,0.00023696930657024585,0.16943521594684385
224,0.004357604723081248,0.17640401139061607,1.049860208826137e-05,0.00029300976437161207,0.00010737291762504586,0.2512315270935961
226,0.006466123137475401,0.20695049874833565,0.0001606873919734607,0.002300142238440153,0.00018632856798393794,0.16701902748414377
246,0.0033736294630306437,0.212769141114965,7.75023135788151e-05,0.002621378006529227,0.0001397464696216348,0.16205533596837945
252,0.005341579983131853,0.1791694422085741,0.0,0.0005570314964686871,0.00017693558073974,0.2532005689900427
255,0.015743604160809672,0.1889297927624165,0.00030119156343354285,0.0007587980640797614,0.00016496664840568207,0.1820388349514563
257,0.0046387405116671354,0.18461006466123137,6.0429644353144084e-05,0.00038918344818211987,0.00017660864590929976,0.21774193548387097
261,0.004498172617374192,0.20432629041265496,7.395544434050114e-05,0.0014916197123830256,0.00014828212153625845,0.3225806451612903
273,0.0028113578858588698,0.1773580894482368,8.975293043077866e-06,0.0002662614984743948,0.00011576263040134176,0.3742690058479532
280,0.013775653640708463,0.1863771965993586,0.00026457428629273947,0.0007354550196936153,0.00021388151591968753,0.12602566799915843
282,0.01967950520101209,0.210303432121396,0.0010093943784157343,0.0028266975286041695,0.0010828961137115444,0.10411449016100179
299,0.022209727298285072,0.2351957691814519,0.0,0.008870965530878393,0.001111572236198922,0.10263645892122873
302,0.005201012088838909,0.17504934488621163,7.143973123372383e-05,0.0003140300524803055,0.00017448484875268083,0.12698412698412698
306,0.03739105988192297,0.18539743153094304,0.00037763060672921835,0.000673172819599244,9.712342096658833e-05,0.08719124604533712
308,0.02572392465560866,0.19323652483148637,0.00039758528847881695,0.0017639703078617072,0.00018140383955900965,0.14103087175302598
310,0.038375035141973574,0.19262914460709718,0.000993641090472219,0.0010268955327753491,0.0002879791021770649,0.08935658784728046
322,0.00604441945459657,0.20336364520137992,0.0,0.0016098488735004641,0.00030999428223364787,0.20044296788482835
325,0.009839752600506044,0.2018222647189945,0.00016952289829889083,0.0014863508058834106,0.00020042296035987264,0.14616977225672878
339,0.014056789429294348,0.1827420349704226,0.00019870853296203293,0.00036624106296153806,0.00013270127106662598,0.1094045865768988
356,0.008574641551869553,0.20634507972566843,0.0002564951088222015,0.0019506691740757258,0.00035770673812582685,0.17884278199883108
358,0.0016868147315153219,0.17364552942469086,0.0,0.0001290998322122951,0.00010765458423263136,0.18181818181818182
363,0.002951925780151813,0.17262439090274914,0.00011971708687679571,0.0001809400373607816,0.0002897276440484437,0.1368421052631579
370,0.006325555243182457,0.20430837757956966,0.0,0.0016347278782575941,0.00044807025055352683,0.15656565656565657
373,0.0028113578858588698,0.18587873343212002,0.0,0.000617895120668998,0.00017604318569267916,0.22105263157894736
377,0.003935901040202418,0.18274924444756818,0.0,0.0003627817513366853,0.00017137439056381863,0.10582010582010581
379,0.002951925780151813,0.18321593999703936,0.0,0.0004417533732873603,0.00010226684535647772,0.21904761904761905
407,0.03935901040202418,0.23290472926234723,0.0021846677025210465,0.012125065021992926,0.0009321590642571336,0.09638779711772412
415,0.009839752600506044,0.22200568973157167,0.0001076439216378594,0.00885636253724725,0.0003924598829695656,0.18499573742540495
422,0.002249086308687096,0.20530323711130694,0.0,0.0021734849388147376,0.00014939508244790067,0.125
428,0.003092493674444757,0.1807629062409767,0.0,0.0004744073750680276,0.00015736396959121953,0.27705627705627706
439,0.010964295754849591,0.22038282198844164,7.786380451931725e-05,0.005279936014749879,0.000430292854569774,0.2064864864864865
488,0.0036547652516165305,0.18372094600894118,2.4287335741887255e-06,0.0006669592748328528,0.00010721356495180244,0.3261538461538461
514,0.0028113578858588698,0.2057216543596716,0.0,0.0021693234146571124,0.00027388368569639826,0.21578947368421053
545,0.010261456283384875,0.2112064299090359,0.000245913462788543,0.004563030027062676,0.00044268309340101997,0.15694255992763456
549,0.009277481023334271,0.20717988302981244,0.00022408806571438698,0.002302252254505095,0.0005821674764842345,0.1673076923076923
560,0.0067472589260612875,0.21569084983786843,0.0002833533263355371,0.002607612537326645,0.00041481310982103176,0.12560386473429952
592,0.004076468934495361,0.19825805098588964,0.00011079121275423677,0.0011062426241423876,0.00012236748661421704,0.21937321937321938
600,0.040905257239246554,0.23177839973897546,0.0031101472691549984,0.006845371678083482,0.0007331339106458741,0.09836761778367618
645,0.0033736294630306437,0.17292782909565804,9.111664090485261e-06,0.00018227936411676659,6.997563942485008e-05,0.2572463768115942
650,0.015743604160809672,0.1690568357703584,5.7503366177507676e-05,0.0001215351118444283,6.766389861048441e-05,0.07480694980694981
659,0.008152937868990722,0.22179494567724328,0.0001423507834592914,0.005377080746736691,0.00020396625735167142,0.21718088324258925
664,0.005482147877424796,0.18179117921561638,7.782186522787093e-05,0.0005050984046616585,0.00014705861862734077,0.13225371120107962
667,0.007590666291818949,0.22140087707373024,0.00024332925960560226,0.0039610157073582146,0.00042673136969066596,0.1690856313497823
673,0.006606691031768344,0.18991840120859255,9.173397790749636e-05,0.001162779975424456,0.00023324579985905083,0.22318840579710145
675,0.0036547652516165305,0.18479117339754755,4.966296542142918e-06,0.0005799586973063695,0.00011918372261819618,0.30153846153846153
696,0.005482147877424796,0.204382144737299,8.819707722912778e-05,0.00240108217458768,0.0002827552343057353,0.21763869132290184
706,0.016727579420860277,0.18797977620505532,0.00012562356164595853,0.0008082362767904541,9.743865687052646e-05,0.12834999275677242
723,0.0036547652516165305,0.1881500734505982,4.570925361613741e-07,0.0010191354586661268,0.00015545631135223913,0.4066666666666667
739,0.00843407365757661,0.22034501634428155,0.0,0.004638777781038211,0.0004863886423818306,0.15875706214689267
756,0.008996345234748383,0.22512964271837024,0.0,0.004800868331447041,0.000599591872290229,0.12946428571428573
857,0.0161653078436885,0.2220003871099233,0.0,0.008348403162905247,0.00047928124901166526,0.1482837528604119
864,0.0028113578858588698,0.18506550708727076,0.0,0.000766160421047917,9.448462172656751e-05,0.26842105263157895
893,0.007450098397526005,0.2231652570679266,0.0,0.004047191883568611,0.0003531787194821059,0.16182873730043543
959,0.012651110486364914,0.2348802343170354,0.00016446393864505738,0.01891131121541123,0.0005157729567889809,0.2157200229489386
994,0.010964295754849591,0.19442239491314411,0.00013057960163348912,0.0011418001688937298,0.00013485359193883613,0.17449139280125195
1131,0.004779308405960078,0.2062888181619424,0.0,0.0023463402076442487,0.00018425366268540156,0.1497326203208556
3755,0.017008715209446162,0.25788882083963066,0.0,0.03133201443956258,0.001064328972994103,0.10082644628099173
8282,0.0015462468372223785,0.17494521061044896,0.0,0.00016410391498488812,7.55314521027557e-05,0.32727272727272727
8284,0.0014056789429294349,0.19430038983043302,0.0,0.0011227448004996698,0.00016424524204940803,0.28888888888888886
4,0.004076468934495361,0.0,0.0,1.603569750511578e-27,5.0487823458630175e-05,0.23399014778325122
10,0.014197357323587293,0.17745911940519962,0.000683541968927504,0.0002620227783983138,0.0004213996615598799,0.1443001443001443
38,0.003935901040202418,0.2142445876204903,6.668692344650273e-05,0.002522031601394105,0.00016519399800671061,0.3475783475783476
56,0.024318245712679223,0.25131790315226454,0.002295473350764129,0.023234675591170817,0.000916041669228302,0.09965782720273739
130,0.0046387405116671354,0.17569103343312037,1.2540242834584426e-05,0.0002595739125840754,9.571900499208367e-05,0.3390151515151515
140,0.007309530503233061,0.17617954707525968,0.0001350269332532039,0.000257178007766064,0.00017782545502729766,0.19183673469387755
147,0.010261456283384875,0.17614634167600884,0.0002140920756148428,0.00026098560705835875,0.00014192049378810773,0.11971830985915492
151,0.015603036266516728,0.18575671102558683,0.00035810199048214177,0.0006522179271980769,0.00030297174644720306,0.10738846764239111
232,0.006325555243182457,0.19906037323695075,0.00019656810295855666,0.0011841440540136007,0.0001967262550177801,0.17230443974630022
243,0.01208883890919314,0.21166084301834082,0.0002575178668691845,0.0029866609671680396,0.0005818585824085621,0.0908344733242134
341,0.00843407365757661,0.1962390451123326,0.00012579842276797467,0.0009997952538133286,8.781814134416319e-05,0.11694915254237288
606,0.0025302220972729826,0.17462415028914122,2.210024988324262e-06,0.00029406793728670844,0.00013381930365561145,0.3202614379084967
5,0.0032330615687377003,0.0,0.0,1.603569750511578e-27,5.0487823458630175e-05,0.34782608695652173
61,0.0028113578858588698,0.21763290079257258,0.0,0.0029888936312368565,0.00021508864714877977,0.3368421052631579
89,0.006325555243182457,0.20152850724474045,0.00017058303404381803,0.0012745927248504257,0.0001131594382148423,0.1686868686868687
93,0.0025302220972729826,0.15763003075518367,4.606127275649053e-05,6.190932905658968e-05,0.00012296226524326226,0.1568627450980392
153,0.0026707899915659264,0.1837932059680401,0.0001830528142342705,0.00035830919877196337,0.00027520482618477877,0.24561403508771928
163,0.0032330615687377003,0.17462415028914122,0.00012133967348584093,0.0003010360322718291,9.553360472363267e-05,0.3201581027667984
167,0.0016868147315153219,0.17234118742947313,0.0,0.000158796954182496,8.519606296775292e-05,0.19696969696969696
168,0.0046387405116671354,0.17468126766926478,7.782813083061151e-05,0.00024085819062687934,0.00011824328109330082,0.23674242424242425
175,0.0028113578858588698,0.1882069077878435,9.360948699485288e-05,0.0007066205785972693,0.00020397898730008682,0.16842105263157894
34,0.003514197357323587,0.176562310933261,0.00015278122374341054,0.0003080201903639748,0.000260688653847685,0.2727272727272727
132,0.00801236997469778,0.18483826004400175,0.00023038689269878326,0.0005313716722781127,0.00017738177851023718,0.2
135,0.005903851560303626,0.18553545135688798,0.00014563409698140054,0.0006799548142027115,0.00031002553855235073,0.16957026713124274
171,0.01728985099803205,0.22457970740057281,0.000608825917673566,0.008270410941098757,0.00031340407644990726,0.16674294431731504
183,0.0037953331459094743,0.18379121665282902,0.0,0.0005497801131628001,0.00012070690254376315,0.21367521367521367
216,0.004076468934495361,0.1768881333107758,2.6960831800749484e-05,0.00033535025302412785,0.0001296989039951812,0.21428571428571427
219,0.0025302220972729826,0.17467802811583655,0.0,0.00014175317635466616,0.00014360419800730196,0.1895424836601307
227,0.004498172617374192,0.19203543480710614,7.397703372969116e-05,0.001492516174819682,0.00033204388971413355,0.3204301075268817
228,0.007028394714647174,0.184856540047962,1.7263062987845985e-05,0.0007282042143289617,0.00018316930606201504,0.17641843971631205
236,0.00843407365757661,0.20012600692665605,0.00016420246348676235,0.0013303209629463334,0.00013810446219604452,0.24511784511784512
250,0.003092493674444757,0.17874127836445858,0.0,0.0003804677278088871,0.0003704756229963375,0.3463203463203463
258,0.0026707899915659264,0.17290383466953127,1.002581692411708e-05,0.00014938965402819644,0.0001021856163532881,0.3088235294117647
259,0.018836097835254428,0.2171946205780813,0.0006868344494636043,0.004687384938022424,0.0004940474346471421,0.11149206349206349
274,0.004076468934495361,0.18334168875475865,0.0,0.00038859937081603255,0.00012403948740393288,0.11576354679802955
285,0.009418048917627214,0.23779363967876951,0.00023800043926989169,0.022190544972267648,0.0003704876932980772,0.1723202170963365
290,0.0290975541186393,0.24589579749983131,0.0007585687261862256,0.03284404221053969,0.0006582816231966973,0.14011003685700552
298,0.0067472589260612875,0.2258881231710297,4.1066334448431734e-05,0.009223433009664708,0.0002600565106352666,0.24822695035460993
301,0.001967950520101209,0.17357014622480896,6.369000996212422e-07,0.00021655029929465157,8.706306072948801e-05,0.2087912087912088
304,0.017570986786617938,0.20156110472798486,0.0003221671694771415,0.0024422490706059413,0.00023834640992262968,0.1278413424866514
317,0.02656733202136632,0.1950920472492399,0.0004780055034769111,0.0019371905349210411,0.00016222083499758264,0.16500873773356634
319,0.030503233061568737,0.18860571158821127,0.0005012558785428752,0.0008101522450246534,0.0001104357957512885,0.08217830635786462
359,0.0009839752600506045,0.1519689449884013,0.0,3.213938133902539e-05,7.211277906089701e-05,0.2857142857142857
362,0.0016868147315153219,0.1825546347001629,5.1677075881553055e-05,0.0003749929886769072,0.00022867685064903147,0.2909090909090909
378,0.002389654202980039,0.18195902141874995,0.0,0.0003164034430898892,8.154289895912817e-05,0.08823529411764706
390,0.0018273826258082652,0.18215399966974657,0.0,0.0003221014187632951,7.654500355274065e-05,0.16666666666666666
391,0.004779308405960078,0.1883851737118588,4.509578450791929e-06,0.0006855827023954268,0.0001775340354606607,0.11764705882352941
392,0.0007028394714647174,0.17074390573070206,0.0,0.0001016623951704751,6.890773173491178e-05,0.5
394,0.0026707899915659264,0.18315239664096478,0.0,0.0004549544953344292,0.00019827780228349855,0.2573099415204678
396,0.0033736294630306437,0.17719989420609178,0.0,0.00044136030837830457,0.0001152064277137535,0.21014492753623187
402,0.007028394714647174,0.19633927393928963,0.0,0.0014771489676706775,0.0004945466011707246,0.1436734693877551
405,0.005763283666010683,0.18496629604620926,0.00011975471687516141,0.0006339781228358351,0.0002009935076687256,0.17560975609756097
406,0.00801236997469778,0.21175675820720152,0.0003667932132085572,0.003098246685325624,0.0001168294309571967,0.16565656565656567
421,0.0014056789429294349,0.17162148443024952,0.0,0.0001120568386492112,6.411804641293473e-05,0.13333333333333333
427,0.003935901040202418,0.19985853030686637,1.2404769158066992e-05,0.0012966132630472275,0.00010539499389883797,0.10317460317460317
431,0.002951925780151813,0.20352673563099682,0.0,0.002021014005965014,0.00016127717870621693,0.18095238095238095
432,0.029519257801518133,0.20809094402393183,0.0008800884810490337,0.0026460385234564955,0.00027756394516523035,0.08497118368553273
433,0.0016868147315153219,0.19389277100889504,0.0,0.0011429131643581737,0.00014076088206169222,0.19696969696969696
435,0.0025302220972729826,0.2048197473694927,0.0,0.0021047848702684816,0.0001778316728998161,0.21568627450980393
440,0.0033736294630306437,0.19882745502552576,9.272864441997819e-05,0.0012274706506433754,0.00014712619954442322,0.354978354978355
447,0.006184987348889514,0.19300706331715295,5.795222859432372e-05,0.0011569883869159273,0.00013310820349363126,0.17653276955602537
538,0.0014056789429294349,0.18109552889543204,0.0,0.00036461803838672206,9.277526256605027e-05,0.4444444444444444
564,0.004498172617374192,0.1783821066655502,1.6063020416782917e-05,0.00029793482217858636,9.865138081018169e-05,0.23218390804597702
566,0.0021085184143941524,0.19824032691330862,0.0,0.0010776992286653647,9.288890510597561e-05,0.24761904761904763
579,0.012229406803486083,0.23414467051170834,5.689439328271541e-05,0.013055026437950425,0.0003785419341156827,0.21680672268907564
589,0.0025302220972729826,0.21796268604846528,0.0,0.003465985714744788,0.0002171879444174545,0.2222222222222222
609,0.003092493674444757,0.19315172850013257,0.0,0.0010361075834038715,0.0002632569077904933,0.24242424242424243
613,0.0025302220972729826,0.1749674159594653,9.571696705933435e-05,0.0002673242851894606,0.00020573406349929803,0.19607843137254902
616,0.002389654202980039,0.1748610229379267,3.710488704297462e-07,0.0003445665641698974,9.587823450585155e-05,0.3088235294117647
617,0.0015462468372223785,0.17155063152383335,0.0,0.0001648571661005392,6.442362192162725e-05,0.3090909090909091
619,0.0012651110486364913,0.16360312206218852,0.0,0.00010607624487216221,8.152852778324885e-05,0.2222222222222222
643,0.011807703120607253,0.18573825256570456,0.000162569487451278,0.0010452754140988986,0.00015477330122582776,0.1548633558624743
656,0.007590666291818949,0.1905773079218469,0.0,0.0010834460320760983,0.0004068861721770797,0.15723270440251572
665,0.014619061006466122,0.2265806296981596,0.0013014001330750404,0.00916596483409972,0.0016523142774243057,0.06624785836664764
668,0.0026707899915659264,0.1784246758968087,1.805314615522925e-06,0.0002317467150249347,7.38610242096484e-05,0.19883040935672514
691,0.00604441945459657,0.21111101250225522,9.394561708970079e-05,0.0037313936780554585,0.0001202255976214575,0.24031007751937986
694,0.0007028394714647174,0.16021128837722626,0.0,5.024279719051939e-05,9.74299512139645e-05,0.2
700,0.0028113578858588698,0.18018808803756045,0.0,0.0003185958081123409,7.416443354652284e-05,0.20526315789473684
704,0.019398369412426203,0.21646518873132226,0.00029888338431746805,0.005097080664765142,0.0002458988674796404,0.1541908914728682
717,0.0021085184143941524,0.19850017572292972,7.744840777362729e-06,0.0017323434043817957,7.852939179717902e-05,0.3142857142857143
730,0.011245431543435479,0.2050772839645584,8.98140955727476e-05,0.0022262095921160856,0.0001912794618034088,0.24094326725905674
733,0.00801236997469778,0.20707659720766275,9.874333457424885e-05,0.0023776922493885366,0.00025423640052616656,0.235016835016835
741,0.005341579983131853,0.22147363302259665,0.0,0.007091339647581548,0.00019480863303386367,0.16927453769559034
761,0.011526567332021367,0.23307898306564842,0.0003602963851607558,0.012673523664124142,0.0003741503663766589,0.1458860759493671
765,0.014056789429294348,0.24251281349330878,0.0,0.029457200143796037,0.0004925293030406183,0.16505050505050506
779,0.001967950520101209,0.1741306405559234,0.0,0.00019393903681854164,7.843794865035678e-05,0.2857142857142857
789,0.05594602192859151,0.22325194442460053,0.0023794810267872236,0.006164710818339798,0.00044818183209151155,0.07601083463152429
791,0.007168962608940118,0.16875158260235343,5.235594428310641e-05,0.00014280491543461452,7.64452393416404e-05,0.11686274509803922
798,0.006466123137475401,0.19296721258400534,8.209154816004779e-05,0.0013003660170399734,0.00015970874147398382,0.17198067632850242
802,0.003514197357323587,0.19983716306141744,0.00010992093223721611,0.0011823858635557816,0.00017294929212793202,0.15019762845849802
813,0.04413831880798426,0.20855530317377605,0.0007029500879098834,0.004157311078836071,0.00020718521235985472,0.11627906976744186
820,0.0046387405116671354,0.2033150491863782,3.297890278176524e-05,0.0017909443683396416,9.734905637469717e-05,0.1534090909090909
826,0.038796738824852406,0.21198490555088945,0.0006499518378669654,0.004359097390355504,0.00010550045199416126,0.09880373413829728
863,0.005341579983131853,0.19003425220566977,0.0002819077969376933,0.0011359309189930282,0.0005031261013833063,0.13663663663663664
871,0.01532190047793084,0.20697341431679414,0.000250209782483035,0.005896668121177316,0.0001939990406335625,0.1958359101216244
881,0.002951925780151813,0.21005300130172297,0.0,0.0029155830524401818,0.0001571826620384653,0.18095238095238095
885,0.003514197357323587,0.20100837774975455,1.9389715311618694e-05,0.0012944391439248624,8.356578230972623e-05,0.22666666666666666
895,0.007871802080404836,0.21538018144782714,8.41019051859086e-06,0.004001354703610906,0.0002414136048174648,0.2774283717679944
897,0.0028113578858588698,0.20251104059533778,6.7776034750001365e-06,0.001783417756575913,0.0002143057964999314,0.12105263157894737
904,0.024458813606972166,0.22297231357449215,0.0007128975415304845,0.007563795409074877,0.0003154904809515898,0.14193743846095586
906,0.0025302220972729826,0.1939531048241659,0.0,0.001099486722715553,0.0002142838617115259,0.1568627450980392
907,0.005482147877424796,0.20871831887610603,6.067218526908303e-05,0.003164869805443308,0.00020143902012685402,0.19433198380566802
913,0.004779308405960078,0.20394728911019833,5.595158994126804e-05,0.0027236642716748295,0.0001490298111338812,0.1875
922,0.028113578858588697,0.2018004755406173,0.0010961779714125468,0.002445090789522082,0.0011102332549468266,0.143841278589143
932,0.003935901040202418,0.18847258933148148,6.987187131022591e-07,0.0007250092993409187,0.00014675114282338645,0.2037037037037037
936,0.0033736294630306437,0.19438659843128892,0.0,0.0011142069404674632,0.00010564745073975372,0.2826086956521739
955,0.003514197357323587,0.18528556119795717,0.0,0.0009432806329274652,0.00011083387963017537,0.14333333333333334
960,0.012229406803486083,0.21360801150733877,0.000143040846488523,0.005021815371010562,0.0003132369734427782,0.15617283950617283
963,0.005763283666010683,0.210988834095702,2.773427299516871e-06,0.0030529762653559774,0.00018324171778045967,0.11341463414634147
966,0.004498172617374192,0.21561169755330298,0.0,0.0036158431943679814,0.0003473542192979211,0.16532258064516128
971,0.01686814731515322,0.2110156812705992,0.0002501447225158702,0.004141108031323693,0.00015946842300158811,0.1841534612176814
972,0.005060444194545965,0.21266574954748546,0.0,0.002638488762892645,0.0002576317933144449,0.24126984126984127
978,0.022490863086870958,0.23771803442642345,0.001026748287535481,0.0205404691920186,0.0006086390750651234,0.1546920137918181
979,0.003092493674444757,0.20905460125600156,0.0,0.0028807158197623507,0.00018656669911038635,0.17316017316017315
983,0.0008434073657576609,0.1793670871568138,3.7778710916189636e-07,0.0004346793088370947,6.745170513835722e-05,0.4666666666666667
991,0.002951925780151813,0.2052589019687819,0.0,0.0016679311021196251,0.00014913007269820962,0.21904761904761905
993,0.05889794770874332,0.24489707234785035,0.004353772753102095,0.03197482754884611,0.0012035351707928498,0.11867434972959053
995,0.0025302220972729826,0.18744004446770085,0.0,0.0009601354076025397,8.52434142019669e-05,0.2679738562091503
1007,0.004357604723081248,0.2031398026735235,0.0,0.0019344627399882507,0.00010891329069533516,0.2623655913978495
1014,0.00843407365757661,0.21107215831791185,0.0,0.003859577137553539,0.0002927748895751095,0.17457627118644067
1022,0.006606691031768344,0.2098312645593812,0.00011220352151219021,0.004910595827177717,0.0002448118022459652,0.3167220376522702
1026,0.02656733202136632,0.26713180105543266,0.0,0.040860275845540896,0.001175321411285121,0.08156028368794327
1032,0.00843407365757661,0.20007245434251728,0.00016436544816389486,0.0026465387596836024,0.00018471970275472802,0.19423558897243107
1035,0.010683159966263706,0.23173529688754868,0.00018883897120799162,0.014012907614811403,0.0004058165271260642,0.1974774774774775
1043,0.0067472589260612875,0.18739554911975215,3.72510613257432e-05,0.0009815227787162903,0.00015573827460601628,0.11933395004625347
1055,0.031065504638740513,0.19090766057552525,0.0001984869675817933,0.0018095813547190855,9.474087916136447e-05,0.10654548557774364
1062,0.027129603598538093,0.2069046828309683,0.0006847124360964633,0.003226503100732626,0.0004041269987992578,0.11683297695414588
1125,0.009418048917627214,0.20792890646809808,0.00031110245392277405,0.003465900873190358,0.00023764696963117613,0.1885245901639344
1144,0.0036547652516165305,0.1829387721746971,9.226413465741042e-06,0.00046163077944830173,9.500182562764784e-05,0.21666666666666667
1152,0.003092493674444757,0.18531310476287435,0.0,0.0013024700738070074,0.00011696700966124483,0.21212121212121213
1156,0.005341579983131853,0.2091737807402605,0.0003703520061855656,0.002926473425701888,0.00043176502350049443,0.16516516516516516
1160,0.006325555243182457,0.19184818892486583,2.1255305209060406e-05,0.001151776113280562,0.00011446487882341682,0.2727272727272727
1167,0.03247118358166995,0.22314533572434403,0.001005385931949678,0.008092163909984122,0.00045793094724974034,0.13668067602611106
1168,0.003092493674444757,0.1918875787593643,3.863947104695564e-06,0.002279860540649798,8.345707453673999e-05,0.29004329004329005
1218,0.0046387405116671354,0.19162757569274275,0.0,0.00170095551145675,0.0001957419162465837,0.14772727272727273
1220,0.0018273826258082652,0.18842880917577373,0.0,0.0007870009718225282,0.00011575089983039786,0.4230769230769231
1221,0.012651110486364914,0.18549862598074407,6.237566262931952e-05,0.0006608804815094924,9.263371899632067e-05,0.1090617481956696
1222,0.006325555243182457,0.21621112142103063,0.0,0.0049080669519501055,0.00019521930727441005,0.26565656565656565
